row_id,title,url,area,block,scope,property_type,size_marla,beds,baths,asking_price,comp_count,comp_low,comp_typical,comp_high,position,deviation,confidence,predicted_price,image
70,Exclusive Investment Opportunity | 2 Kanal Villa DHA Raya Lahore,https://www.zameen.com/Property/dha_defence_defence_raya_exclusive_investment_opportunity_2_kanal_villa_dha_raya_lahore-54601807-8172-1.html,Defence Raya,,area,House,40.0,6.0,7.0,450000000.0,6,361250000.0,442500000.0,482500000.0,within,0.0,low,454692992.0,https://media.zameen.com/thumbnails/305903806-400x300.jpeg
71,5 Marla House For Sale In Paragon City Woods Block Lahore,https://www.zameen.com/Property/paragon_city_paragon_city_-_woods_block_5_marla_house_for_sale_in_paragon_city_woods_block_lahore-54677242-4114-1.html,Paragon City,Woods Block,block,House,5.0,,,28000000.0,10,25250000.0,29000000.0,29500000.0,within,0.0,low,26055884.0,https://media.zameen.com/thumbnails/306619510-400x300.jpeg
72,"10 Marla House Available For Sale In DHA Phase 6 - Block L, Lahore",https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_l_10_marla_house_available_for_sale_in_dha_phase_6_-_block_l_lahore-54471196-1620-1.html,DHA Phase 6,Block L,area,House,10.0,4.0,5.0,95000000.0,143,49000000.0,55000000.0,60000000.0,above,0.5833,high,54657916.0,https://media.zameen.com/thumbnails/304651227-400x300.jpeg
74,"Luxury Investment Opportunity | 5 Bed Spanish-Style House Full Basement & 15KW Solar, K Block DHA Phase 6",https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_k_luxury_investment_opportunity_5_bed_spanish-style_house_full_basement_15kw_solar_k_block_dha_phase_6-54613382-1619-1.html,DHA Phase 6,Block K,block,House,20.0,5.0,7.0,140000000.0,90,92710000.0,136500000.0,229865000.0,within,0.0,high,129594408.0,https://media.zameen.com/thumbnails/306014769-400x300.jpeg
75,2275 Sqrft Beauty Full House For Sale In Bismillah Housing Scheme,https://www.zameen.com/Property/gt_road_bismillah_housing_scheme_2275_sqrft_beauty_full_house_for_sale_in_bismillah_housing_scheme-54562221-8446-1.html,Bismillah Housing Scheme,,area,House,10.1,6.0,6.0,45500000.0,41,46000000.0,48000000.0,50000000.0,within,0.0,high,48559820.0,https://media.zameen.com/thumbnails/305532595-400x300.jpeg
76,5 Marla Solid Counstraction House For Sale In Bismillah Housing Scheme,https://www.zameen.com/Property/gt_road_bismillah_housing_scheme_5_marla_solid_counstraction_house_for_sale_in_bismillah_housing_scheme-54563111-8446-1.html,Bismillah Housing Scheme,,area,House,5.0,4.0,5.0,25000000.0,97,21000000.0,24500000.0,26000000.0,within,0.0,high,23911364.0,https://media.zameen.com/thumbnails/305541380-400x300.jpeg
77,3 Marla Beautyfull House For Sale In Bismillah Housing Scheme,https://www.zameen.com/Property/gt_road_bismillah_housing_scheme_3_marla_beautyfull_house_for_sale_in_bismillah_housing_scheme-54644775-8446-1.html,Bismillah Housing Scheme,,area,House,3.0,3.0,4.0,15500000.0,36,12500000.0,14700000.0,15500000.0,within,0.0,high,14216196.0,https://media.zameen.com/thumbnails/306318290-400x300.jpeg
78,"5 Marla Residential House For Sale In Sector E, Nearby Commercial Market, School, Mosque And Health Care Canter",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_5_marla_residential_house_for_sale_in_sector_e_nearby_commercial_market_school_mosque_and_health_care_canter-54522648-1802-1.html,Bahria Town,Sector E,block,House,5.0,3.0,5.0,18000000.0,51,18000000.0,20000000.0,24500000.0,within,0.0,high,19557360.0,https://media.zameen.com/thumbnails/305166503-400x300.jpeg
80,KANAL ULTRA MODERN SUPER LUXURY BUNGALOW FOR SALE ON TOP LACTION,https://www.zameen.com/Property/dha_defence_dha_phase_7_kanal_ultra_modern_super_luxury_bungalow_for_sale_on_top_laction-54579852-1450-1.html,DHA Phase 7,,area,House,20.0,5.0,6.0,84500000.0,1053,74900000.0,85000000.0,117500000.0,within,0.0,high,84308584.0,https://media.zameen.com/thumbnails/305701655-400x300.jpeg
81,5 Marla Most Beautiful House For Sale,https://www.zameen.com/Property/lahore_central_park_housing_scheme_5_marla_most_beautiful_house_for_sale-54592160-1013-1.html,Central Park,,area,House,5.0,4.0,5.0,23000000.0,250,21000000.0,23500000.0,25000000.0,within,0.0,high,22344748.0,https://media.zameen.com/thumbnails/305813417-400x300.jpeg
82,"3 Marla Grey Structure Platinum Home Available For Sale In Al Kabir Town Phase 2, Lahore",https://www.zameen.com/Property/al_kabir_town_al-kabir_town_-_phase_2_3_marla_grey_structure_platinum_home_available_for_sale_in_al_kabir_town_phase_2_lahore-54635965-11704-1.html,Al-Kabir Town,Phase 2,block,House,3.0,3.0,3.0,8000000.0,199,12000000.0,14000000.0,16000000.0,below,0.3333,high,9123319.0,https://media.zameen.com/thumbnails/306227342-400x300.jpeg
83,10 MARLA Used House For Sale In Lake City Sector M5,https://www.zameen.com/Property/raiwind_road_lake_city_10_marla_used_house_for_sale_in_lake_city_sector_m5-53687030-1103-1.html,Lake City,,area,House,10.0,5.0,5.0,47200000.0,90,37675000.0,53450000.0,59965000.0,within,0.0,high,49900048.0,https://media.zameen.com/thumbnails/306612420-400x300.jpeg
84,10 MARLA BRAND NEW HOUSE OVERSEAS ENCLAVE BAHRIA TOWN,https://www.zameen.com/Property/bahria_town_bahria_town_-_overseas_enclave_10_marla_brand_new_house_overseas_enclave_bahria_town-54675933-1811-1.html,Bahria Town,Overseas Enclave,area,House,10.0,5.0,7.0,33000000.0,595,30099999.999999993,37900000.0,48000000.0,within,0.0,high,42997828.0,https://media.zameen.com/thumbnails/306606421-400x300.jpeg
85,"10 Marla Elegant Bungalow For Sale In Bankers Avenue Block E, Lahore | Prime Location",https://www.zameen.com/Property/lahore_bankers_avenue_cooperative_housing_society_10_marla_elegant_bungalow_for_sale_in_bankers_avenue_block_e_lahore_prime_location-54397792-8325-1.html,Bankers Avenue,,area,House,10.0,5.0,6.0,37500000.0,81,31500000.0,33500000.0,38000000.0,within,0.0,high,37102236.0,https://media.zameen.com/thumbnails/303916012-400x300.jpeg
86,Bahria Town - Sector C House Sized 5 Marla Is Available,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_bahria_town_-_sector_c_house_sized_5_marla_is_available-54573218-1784-1.html,Bahria Town,Sector C,block,House,5.0,3.0,4.0,17500000.0,49,18000000.0,20000000.0,23000000.0,within,0.0,high,20456996.0,https://media.zameen.com/thumbnails/305630995-400x300.jpeg
88,5 Marla Double Storey House For Sale In Lahore Motorway City,https://www.zameen.com/Property/lahore_lahore_motorway_city_5_marla_double_storey_house_for_sale_in_lahore_motorway_city-52204610-8372-1.html,Lahore Motorway City,,area,House,5.0,3.0,3.0,7525000.0,18,6389749.999999999,10425000.0,12000000.0,within,0.0,low,9766186.0,https://media.zameen.com/thumbnails/299770853-400x300.jpeg
89,7 Marla Double Storey House Available For Sale In Lahore Motorway City,https://www.zameen.com/Property/lahore_lahore_motorway_city_7_marla_double_storey_house_available_for_sale_in_lahore_motorway_city-52360067-8372-1.html,Lahore Motorway City,,area,House,7.0,4.0,5.0,12500000.0,18,7405000.0,11250000.0,12899999.999999998,within,0.0,low,12851937.0,https://media.zameen.com/thumbnails/299758755-400x300.jpeg
91,A House At Affordable Price Awaits You,https://www.zameen.com/Property/nasheman_e_iqbal_nasheman-e-iqbal_phase_2_a_house_at_affordable_price_awaits_you-54567049-4071-1.html,Nasheman-e-Iqbal Phase 2,,area,House,10.0,5.0,5.0,38000000.0,17,37000000.0,39000000.0,40000000.0,within,0.0,low,38703008.0,https://media.zameen.com/thumbnails/305576494-400x300.jpeg
92,DHA Phase 7 - Block T House Sized 20 Marla Grey Structure For Sale,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_t_dha_phase_7_-_block_t_house_sized_20_marla_grey_structure_for_sale-54430778-1627-1.html,DHA Phase 7,Block T,block,House,20.0,6.0,6.0,65000000.0,59,75500000.0,88000000.0,125750000.0,below,0.1391,high,86652152.0,https://media.zameen.com/thumbnails/304249168-400x300.jpeg
93,Get An Attractive House In Lahore Under Rs. 95000000,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_l_get_an_attractive_house_in_lahore_under_rs_95000000-54430777-1620-1.html,DHA Phase 6,Block L,area,House,10.0,4.0,5.0,95000000.0,143,49000000.0,55000000.0,60000000.0,above,0.5833,high,54299636.0,https://media.zameen.com/thumbnails/304249055-400x300.jpeg
95,Exclusive Property Opportunity | Brand New 5.5 Marla House for Sale Bankers Cooperative Housing Society,https://www.zameen.com/Property/bankers_co_operative_housing_society_bankers_housing_society_-_block_b_exclusive_property_opportunity_brand_new_5_5_marla_house_for_sale_bankers_cooperative_housing_society-54661728-3639-1.html,Bankers Housing Society,Block B,area,House,5.5,4.0,5.0,29500000.0,5,22600000.0,26000000.0,27900000.0,above,0.0573,low,28132316.0,https://media.zameen.com/thumbnails/306473550-400x300.jpeg
96,Luxury Redefined | Exquisite 1 Kanal House | Prime Location,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_q_luxury_redefined_exquisite_1_kanal_house_prime_location-54677232-1624-1.html,DHA Phase 7,Block Q,block,House,20.0,5.0,7.0,115000000.0,44,72950000.0,86250000.0,123399999.99999997,within,0.0,high,95031640.0,https://media.zameen.com/thumbnails/306619383-400x300.jpeg
97,21 Marla Corner Modern Desginer Bungalow At Prime Location DHA Phase 6,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_k_21_marla_corner_modern_desginer_bungalow_at_prime_location_dha_phase_6-53402230-1619-1.html,DHA Phase 6,Block K,block,House,20.0,5.0,6.0,138000000.0,90,92710000.0,137500000.0,229865000.0,within,0.0,high,111821400.0,https://media.zameen.com/thumbnails/305553925-400x300.jpeg
98,"Dream 1 Kanal Home Near Dolman Mall, Park &Amp; Mosque Prime Location Of DHA Phase 6 B",https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_b_dream_1_kanal_home_near_dolman_mall_park_amp_mosque_prime_location_of_dha_phase_6_b-53403003-1611-1.html,DHA Phase 6,Block B,block,House,20.0,6.0,7.0,107500000.0,40,93350000.0,123500000.0,199000000.0,within,0.0,high,127868072.0,https://media.zameen.com/thumbnails/300067820-400x300.jpeg
99,1 KANAL LAWN + 1 KANAL CAVERD BRAND NEW SPANISH FULLY FURNISHED HOUSE FOR SALE IN DHA PHASE 7,https://www.zameen.com/Property/dha_defence_dha_phase_7_1_kanal_lawn_1_kanal_caverd_brand_new_spanish_fully_furnished_house_for_sale_in_dha_phase_7-52943452-1450-1.html,DHA Phase 7,,area,House,40.0,6.0,7.0,175500000.0,105,138940000.0,225000000.0,270000000.0,within,0.0,high,174673632.0,https://media.zameen.com/thumbnails/300643136-400x300.jpeg
100,5.5 Marla Brand New Triple Storey Luxury House For Sale In Johar Town Phase 2 Near To Emporium Mall Hot Location,https://www.zameen.com/Property/johar_town_johar_town_phase_2_5_5_marla_brand_new_triple_storey_luxury_house_for_sale_in_johar_town_phase_2_near_to_emporium_mall_hot_location-53849366-3961-1.html,Johar Town Phase 2,,area,House,6.0,6.0,7.0,37000000.0,113,26500000.0,34000000.0,36000000.0,within,0.0,high,38341368.0,https://media.zameen.com/thumbnails/300680122-400x300.jpeg
101,"Brand New 5 Marla House For Sale In Tulip Block, Park View City Lahore",https://www.zameen.com/Property/park_view_city_park_view_city_-_tulip_block_brand_new_5_marla_house_for_sale_in_tulip_block_park_view_city_lahore-54590636-8465-1.html,Park View City,Tulip Block,block,House,5.0,4.0,4.0,20000000.0,39,19000000.0,23000000.0,24650000.0,within,0.0,high,23185192.0,https://media.zameen.com/thumbnails/305797043-400x300.jpeg
103,05 Marla Luxury House For Sale In Park View City Platinum Block Lahore,https://www.zameen.com/Property/park_view_city_park_view_city_-_platinum_block_05_marla_luxury_house_for_sale_in_park_view_city_platinum_block_lahore-54415449-16617-1.html,Park View City,Platinum Block,block,House,5.0,4.0,5.0,17800000.0,37,14000000.0,17500000.0,22000000.0,within,0.0,high,18840872.0,https://media.zameen.com/thumbnails/306606937-400x300.jpeg
104,05 Marla Brand New Modern Luxury House For Sale In Park View City Lahore,https://www.zameen.com/Property/lahore_park_view_city_05_marla_brand_new_modern_luxury_house_for_sale_in_park_view_city_lahore-54372454-1466-1.html,Park View City,,area,House,5.0,4.0,4.0,17500000.0,669,17500000.0,21500000.0,24399999.999999978,within,0.0,high,18619416.0,https://media.zameen.com/thumbnails/303212358-400x300.jpeg
105,5 MARLA HOUSE FOR SALE,https://www.zameen.com/Property/gt_road_bismillah_housing_scheme_5_marla_house_for_sale-54225659-8446-1.html,Bismillah Housing Scheme,,area,House,5.0,4.0,5.0,25500000.0,97,21000000.0,24500000.0,26000000.0,within,0.0,high,24139568.0,https://media.zameen.com/thumbnails/302094207-400x300.jpeg
106,10 Marla Corner House For Sale,https://www.zameen.com/Property/gt_road_bismillah_housing_scheme_10_marla_corner_house_for_sale-54418542-8446-1.html,Bismillah Housing Scheme,,area,House,10.0,6.0,6.0,49000000.0,44,44450000.0,48000000.0,49550000.0,within,0.0,high,51928336.0,https://media.zameen.com/thumbnails/304130061-400x300.jpeg
107,5 Marla House For Sale,https://www.zameen.com/Property/gt_road_bismillah_housing_scheme_5_marla_house_for_sale-54569302-8446-1.html,Bismillah Housing Scheme,,area,House,5.0,5.0,6.0,22000000.0,97,21000000.0,24900000.000000004,26000000.0,within,0.0,high,24102120.0,https://media.zameen.com/thumbnails/305598359-400x300.jpeg
108,5 Marla House For Sale,https://www.zameen.com/Property/gt_road_bismillah_housing_scheme_5_marla_house_for_sale-54651278-8446-1.html,Bismillah Housing Scheme,,area,House,5.0,4.0,6.0,26000000.0,97,21000000.0,24500000.0,26000000.0,within,0.0,high,24609296.0,https://media.zameen.com/thumbnails/306380950-400x300.jpeg
109,Most Beautiful Eye Catching One Kanal House With Basement Furnished Plus Swimming Pool In DHA Phase 7 For Sale Near To Big Park,https://www.zameen.com/Property/dha_defence_dha_phase_7_most_beautiful_eye_catching_one_kanal_house_with_basement_furnished_plus_swimming_pool_in_dha_phase_7_for_sale_near_to_big_park-54271239-1450-1.html,DHA Phase 7,,area,House,20.0,6.0,7.0,124500000.0,1053,74900000.0,84900000.0,117500000.0,above,0.0596,high,115074960.0,https://media.zameen.com/thumbnails/301061411-400x300.jpeg
110,10 Marla Spanish Braind New House In Johar Black Bahria Twon Lahore.,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_johar_block_10_marla_spanish_braind_new_house_in_johar_black_bahria_twon_lahore-54573225-1809-1.html,Bahria Town,Johar Block,block,House,10.0,5.0,6.0,42500000.0,13,35000000.0,38000000.0,45000000.0,within,0.0,low,40408440.0,https://media.zameen.com/thumbnails/305630486-400x300.jpeg
111,24 Marla Grey Structure House For Sale,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_24_marla_grey_structure_house_for_sale-54677217-1784-1.html,Bahria Town,Sector C,block,House,24.0,6.0,6.0,77500000.0,34,60000000.0,72500000.0,95500000.0,within,0.0,high,80571736.0,https://media.zameen.com/thumbnails/306619381-400x300.jpeg
112,6.5 Marla Corner House For Sale | 5 Bedroom | Attached Bathrooms | Prime Location | Ideal Family Home,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_2_6_5_marla_corner_house_for_sale_5_bedroom_attached_bathrooms_prime_location_ideal_family_home-54446917-8236-1.html,Bahria Orchard Phase 2,,area,House,6.5,5.0,7.0,24000000.0,83,16650000.0,20500000.0,25500000.0,within,0.0,high,24731780.0,https://media.zameen.com/thumbnails/304402451-400x300.jpeg
113,10 Marla Double Storey House in Lahore Motorway City,https://www.zameen.com/Property/lahore_lahore_motorway_city_10_marla_double_storey_house_in_lahore_motorway_city-54455967-8372-1.html,Lahore Motorway City,,area,House,10.0,5.0,6.0,24000000.0,6,12250000.0,14500000.0,18375000.0,above,0.3061,low,23260492.0,https://media.zameen.com/thumbnails/304497194-400x300.jpeg
114,3 Marla Brand New House For Sale In Al Kabir Town,https://www.zameen.com/Property/al_kabir_town_al-kabir_town_-_phase_2_3_marla_brand_new_house_for_sale_in_al_kabir_town-54156961-11704-1.html,Al-Kabir Town,Phase 2,block,House,3.0,4.0,4.0,17000000.0,201,11900000.0,13799999.999999998,16000000.0,above,0.0625,high,16196496.0,https://media.zameen.com/thumbnails/303395683-400x300.jpeg
115,House For Sale,https://www.zameen.com/Property/lahore_pcsir_staff_colony_house_for_sale-54584245-4573-1.html,PCSIR Staff Colony,,area,House,10.0,3.0,4.0,25500000.0,10,23000000.0,24250000.0,28500000.0,within,0.0,low,23342536.0,https://media.zameen.com/thumbnails/305749163-400x300.jpeg
116,3 Marla Brand New House For Sale,https://www.zameen.com/Property/al_kabir_town_al-kabir_town_-_phase_2_3_marla_brand_new_house_for_sale-54114407-11704-1.html,Al-Kabir Town,Phase 2,block,House,3.0,3.0,4.0,15000000.0,201,11900000.0,13799999.999999998,16000000.0,within,0.0,high,13610673.0,https://media.zameen.com/thumbnails/303392829-400x300.jpeg
117,OWNER BUILD LIKE BRAND NEW MODERN HOUSE FOR SALE,https://www.zameen.com/Property/dha_defence_dha_phase_8_owner_build_like_brand_new_modern_house_for_sale-52943261-1451-1.html,DHA Phase 8,,area,House,20.0,5.0,6.0,78500000.0,155,77500000.0,89900000.0,155000000.0,within,0.0,high,87999936.0,https://media.zameen.com/thumbnails/299977559-400x300.jpeg
118,OWNER BUILD LIKE BRAND NEW MODERN HOUSE FOR SALE,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_y_owner_build_like_brand_new_modern_house_for_sale-52942757-1632-1.html,DHA Phase 7,Block Y,block,House,20.0,5.0,6.0,85500000.0,70,75350000.0,84350000.0,119825000.0,within,0.0,high,87161536.0,https://media.zameen.com/thumbnails/304160212-400x300.jpeg
119,1 Kanal Spanish Design Bungalow For Sale At Prime Location DHA Phase 6 Near To Park,https://www.zameen.com/Property/dha_defence_dha_phase_6_1_kanal_spanish_design_bungalow_for_sale_at_prime_location_dha_phase_6_near_to_park-54472392-1448-1.html,DHA Phase 6,,area,House,20.0,5.0,6.0,96500000.0,1003,87500000.0,112500000.0,190000000.0,within,0.0,high,97047104.0,https://media.zameen.com/thumbnails/304664769-400x300.jpeg
120,6 Marla House For Sale In Paragon City Lahore,https://www.zameen.com/Property/lahore_paragon_city_6_marla_house_for_sale_in_paragon_city_lahore-50471876-1014-1.html,Paragon City,,area,House,6.0,3.0,4.0,22500000.0,99,22850000.0,26000000.0,28500000.0,within,0.0,high,25040640.0,https://media.zameen.com/thumbnails/302709761-400x300.jpeg
121,Affordable House Of 10 Marla Is Available For sale,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_affordable_house_of_10_marla_is_available_for_sale-54605678-1784-1.html,Bahria Town,Sector C,block,House,10.0,5.0,5.0,32000000.0,102,28500000.0,36000000.0,43425000.0,within,0.0,high,39178952.0,https://media.zameen.com/thumbnails/305941190-400x300.jpeg
